,content,tags
0,"갸우뚱~산책가나?😮준비과정을 조금 바꿨더니 알쏭달쏭😁😍(2,3번 동영상)......#감기조심😷#따뜻하고행복한_한주보내세요💛#보리 #통보리 #tong_bori#우리은행 #도전우리펫모델","['#감기조심😷', '#따뜻하고행복한_한주보내세요💛', '#보리', '#통보리', '#tong_bori', '#우리은행', '#도전우리펫모델']"
1,눈 호강 귀 호강😍💙💙 성시경님 드디어 영접... 와 진짜 라이브 너무 좋다... CD보다 더 좋은... 😍어릴 때부터 팬이었던 god매일 듣는 성시경 님목소리가 너무 매력적인 정은지님너무 예쁜 르세라핌노래 너무 좋은 빅나티너무 멋있는 프라우드먼예쁘고 귀여운 츄 & 김해준 님 까지 세대를 통합하는 #우리은행 #원더스테이지 콘서트 💙역대급 라인업으로 10대부터 70대까지 다들 즐길 수 있어서 너무 좋았네요😍엄마랑 너무 행복했던 시간💙 넘 감사합니당💙 #god #성시경 #정은지 #프라우드먼 #르세라핌 #빅나티 #츄 #김해준 최고😍💙#우리won뱅킹 #wonthestage #원더스테이지콘서트 #우리은행콘서트 #우리런 #우리won #협찬 #광고,"['#우리은행', '#원더스테이지', '#god', '#성시경', '#정은지', '#프라우드먼', '#르세라핌', '#빅나티', '#츄', '#김해준', '#우리won뱅킹', '#wonthestage', '#원더스테이지콘서트', '#우리은행콘서트', '#우리런', '#우리won', '#협찬', '#광고']"
2,"#리그램 - @woorifg.official by @get_regrammerㅤ#우리모모콘두구두구두구두구~2023 우리 모모콘의 화려한 라인업을 소개합니다👏눈호강, 귀호강 제대로 시켜줄다채로운 매력의 아티스트들을 9.17.(일)에 서울 난지 한강공원 젊음의 광장에서 만나보세요!우리가 모이면 세상에 없던 변화를 일으킬 수 있으니까.모이면 모일수록 선한 힘이 커지는 콘서트우리 모모콘!우리 함께 모이지 않을래요?💙오는 9월, 좋은 음악과 선한 마음으로 채워진우리금융그룹의 첫 번째 사회공헌 콘서트에우리 가족 여러분 모두를 초대합니다💙#우리를위해_우리가바꾼다 #우리가모인다 #우리모모콘 #선한마음 #좋은음악 #사회공헌콘서트 #우리마음속첫번째금융 #우리금융그룹 #우리은행 #우리금융 #우리카드#펀치 #이무진 #카더가든 #폴킴 #아이유#woodz #에일리 #자이언티 #우리다문화어린이합창단","['#리그램', '#우리모모콘두구두구두구두구~2023', '#우리를위해_우리가바꾼다', '#우리가모인다', '#우리모모콘', '#선한마음', '#좋은음악', '#사회공헌콘서트', '#우리마음속첫번째금융', '#우리금융그룹', '#우리은행', '#우리금융', '#우리카드', '#펀치', '#이무진', '#카더가든', '#폴킴', '#아이유', '#woodz', '#에일리', '#자이언티', '#우리다문화어린이합창단']"
3,[자격증보다 중요한 3가지 Why]- 은준생 여러분에게1. 왜 금융권인가2. 왜 우리은행인가3. 왜 나를 뽑아야 하는가[출처] [은행권] 2023 우리은행 일반 최종합격 후기(23.07.17),[]
4,우리은행모모콘우와~씬난당!!이벤트댓글 응모퀴즈문제 응모9월17일 티켓은 나에게 오라 간절모드🙏#우리은행#모모콘서트 #서울난지한강공원#이무진#이벤트응모#이벤트응모완료@woorifg.official,"['#우리은행', '#모모콘서트', '#서울난지한강공원', '#이무진', '#이벤트응모', '#이벤트응모완료@woorifg.official']"
5,#아이유 #이지은 #유애나 #나_취미_아이유 #IU #IEEJIEUN #UEANA #우리은행 #광고 @dlwlrma 🐥💙,"['#아이유', '#이지은', '#유애나', '#나_취미_아이유', '#IU', '#IEEJIEUN', '#UEANA', '#우리은행', '#광고']"
6,𝙄𝙐 𝙓 𝙒𝙤𝙤𝙧𝙞💙9월에 개최되는 우리금융 콘서트에아이유가 참석할 가능성이 있다고 합니다.𝖨𝖴 𝗆𝖺𝗒 𝗃𝗈𝗂𝗇 𝖶𝗈𝗈𝗋𝗂 𝖦𝗋𝗈𝗎𝗉 𝖼𝗈𝗇𝖼𝖾𝗋𝗍 𝗂𝗇 𝖲𝖾𝗉𝗍𝖾𝗆𝖻𝖾𝗋.정식 라인업은 8월 11일에 발표될 예정입니다.𝖳𝗁𝖾 𝗈𝖿𝖿𝗂𝖼𝗂𝖺𝗅 𝗅𝗂𝗇𝖾𝗎𝗉 𝗐𝗂𝗅𝗅 𝖻𝖾 𝖺𝗇𝗇𝗈𝗎𝗇𝖼𝖾𝖽 𝗈𝗇 𝖠𝗎𝗀 𝟣𝟣𝗍𝗁.#아이유 #이지은 #이지금 #dlwlrma #IU #李知恩 #李知金 #국힙원탑 #음원퀸 #천사 #징짱 #징니 #우리유 #갓이유 #유애나 #uaena #아이유애나,"['#아이유', '#이지은', '#이지금', '#dlwlrma', '#IU', '#李知恩', '#李知金', '#국힙원탑', '#음원퀸', '#천사', '#징짱', '#징니', '#우리유', '#갓이유', '#유애나', '#uaena', '#아이유애나']"
7,우리나라 우리강아지 💙인생은 도전이니까 ㅎㅎㅎㅎ 이모들이 골라주신 사진으로 첫번째 사진 컨택했어용🥹우리봉실이 모델 될수이쑤까옹?그동안 갈고닦은 경력이 있어 모델 자쉰있눈데💪🤍힘주세용! 봉시리 화이팅 💙#진도믹스#우리강아지#우리은행#도전우리펫모델#jindomix#jindodog,"['#진도믹스', '#우리강아지', '#우리은행', '#도전우리펫모델', '#jindomix', '#jindodog']"
8,WON THE STAGE 💙@wooribank_kr 초대해주셔서 감사합니다😀#광고 #협찬 #우리은행 #우리WON뱅킹 #원더스테이지 #WONTHESTAGE #우리은행콘서트 #우리런 #우리WON,"['#광고', '#협찬', '#우리은행', '#우리WON뱅킹', '#원더스테이지', '#WONTHESTAGE', '#우리은행콘서트', '#우리런', '#우리WON']"
9,#베트남 7군#프미흥 #쌀국수 집에서 저녁#주변 둘러보니 눈에 띄는#한글 간판#반갑다#우리은행#신한은행#GS25#롯데리아#파리바게뜨 #뚜레쥬르 #먹스타그램,"['#베트남', '#프미흥', '#쌀국수', '#주변', '#한글', '#반갑다', '#우리은행', '#신한은행', '#GS25', '#롯데리아', '#파리바게뜨', '#뚜레쥬르', '#먹스타그램']"
10,최이샘 선수생일 축하해요...굿밤되세요~^^,[]
11,.2023/08/17🇰🇷Day2-早晨昨晚到凱莉家打開crocs裝飾了一番😊來韓國入境隨俗肯定要來一雙(雖然家裡已經有一雙米奇🤪)而且這是韓國網路限定肯定不能錯過✨送小孩上課之後早餐吃韓國isaac toast🥪搭配肖想已久的빽다방🥤(不小心點了一個太大杯😅)但沒關係喝不完晚上繼續喝💪🏻喔對了!機台有寫apple pay跟samsung pay我買咖啡就用samsung pay付款了這也是現在開始實施的一個付款方式喔👍🏻吃完去銀行辦事🏦心想著應該可以重啟帳戶吧(嗯想太多了😅)跟他說帳戶裡面有錢戶頭鎖住了之後還會用到可以...窗口人員直接跟您說外國人就是要有身分證🪪您沒有身分證怎麼辦帳戶呢😊然後就是把你裡面的錢領出來給你帳戶一律要註銷🫥好的謝謝喔🫥真的是對外國人一點也不友善😒還好凱莉有一張卡可以借我存錢可以用卡刷刷刷(然後就💸💸💸💸💸💸👋🏻) 以上是早上的行程報告🕛#한국 #크록스 #이삭토스트 #빽다방 #우리은행,"['#한국', '#크록스', '#이삭토스트', '#빽다방', '#우리은행']"
12,"#Repost @woorifg.official ——ㅤ#우리모모콘두구두구두구두구🥁🥁~2023 우리 모모콘의 화려한 라인업을 소개합니다👏눈호강👁, 귀호강👂 제대로 시켜줄다채로운 매력의 아티스트🎶들을9.16.(토)에 서울 난지 한강공원🏞 젊음의 광장에서 만나보세요!우리가 모이면 세상에 없던 변화를 일으킬 수 있으니까.모이면 모일수록 선한 힘💪이 커지는 콘서트 우리 모모콘!우리 함께 모이지 않을래요?💙 오는 9월, 좋은 음악🎸과 선한 마음으로 채워진 우리금융그룹의 첫 번째1️⃣🎉🎉🎉 사회공헌콘서트에 우리 가족 여러분 모두를 초대합니다💙#샘김 #samkim #우리를위해_우리가바꾼다 #우리가모인다 #우리모모콘 #선한마음 #좋은음악 #사회공헌콘서트 #우리마음속첫번째금융 #우리금융그룹 #우리은행 #우리금융 #우리카드 #제발저녁공연소취🙏","['#Repost', '#우리모모콘두구두구두구두구🥁🥁~2023', '#샘김', '#samkim', '#우리를위해_우리가바꾼다', '#우리가모인다', '#우리모모콘', '#선한마음', '#좋은음악', '#사회공헌콘서트', '#우리마음속첫번째금융', '#우리금융그룹', '#우리은행', '#우리금융', '#우리카드', '#제발저녁공연소취🙏']"
13,"ㅤ#우리모모콘두구두구두구두구~2023 우리 모모콘의 화려한 라인업을 소개합니다👏눈호강, 귀호강 제대로 시켜줄다채로운 매력의 아티스트들을9.16.(토)에 서울 난지 한강공원 젊음의 광장에서 만나보세요!우리가 모이면 세상에 없던 변화를 일으킬 수 있으니까.모이면 모일수록 선한 힘이 커지는 콘서트우리 모모콘!우리 함께 모이지 않을래요?💙 오는 9월, 좋은 음악과 선한 마음으로 채워진우리금융그룹의 첫 번째 사회공헌 콘서트에우리 가족 여러분 모두를 초대합니다💙#우리를위해_우리가바꾼다 #우리가모인다 #우리모모콘 #선한마음 #좋은음악 #사회공헌콘서트 #우리마음속첫번째금융 #우리금융그룹 #우리은행 #우리금융 #우리카드","['#우리모모콘두구두구두구두구~2023', '#우리를위해_우리가바꾼다', '#우리가모인다', '#우리모모콘', '#선한마음', '#좋은음악', '#사회공헌콘서트', '#우리마음속첫번째금융', '#우리금융그룹', '#우리은행', '#우리금융', '#우리카드']"
14,"ㅤ#우리모모콘두구두구두구두구~2023 우리 모모콘의 화려한 라인업을 소개합니다👏눈호강, 귀호강 제대로 시켜줄다채로운 매력의 아티스트들을 9.17.(일)에 서울 난지 한강공원 젊음의 광장에서 만나보세요!우리가 모이면 세상에 없던 변화를 일으킬 수 있으니까.모이면 모일수록 선한 힘이 커지는 콘서트우리 모모콘!우리 함께 모이지 않을래요?💙오는 9월, 좋은 음악과 선한 마음으로 채워진우리금융그룹의 첫 번째 사회공헌 콘서트에우리 가족 여러분 모두를 초대합니다💙#우리를위해_우리가바꾼다 #우리가모인다 #우리모모콘 #선한마음 #좋은음악 #사회공헌콘서트 #우리마음속첫번째금융 #우리금융그룹 #우리은행 #우리금융 #우리카드","['#우리모모콘두구두구두구두구~2023', '#우리를위해_우리가바꾼다', '#우리가모인다', '#우리모모콘', '#선한마음', '#좋은음악', '#사회공헌콘서트', '#우리마음속첫번째금융', '#우리금융그룹', '#우리은행', '#우리금융', '#우리카드']"
15,"ㅤ#우리모모콘두구두구두구두구~2023 우리 모모콘의 선한 라인업을 소개합니다👏✨어려운 이웃을 위해 선한 영향력을 나누고 있는 「우리동네 선한가게」 9곳✨장애인들의 완전한 자립을 위해 신규 건립된 굿윌스토어 우리모모콘점✨수많은 우리와 함께 하는 생명의 숲, 우리 히어로, 긴급구호지원사업우리가 모이면 세상에 없던 변화를 일으킬 수 있으니까.모이면 모일수록 선한 힘이 커지는 콘서트우리 모모콘!우리 함께 모이지 않을래요?💙2023.9.16.(토)~9.17.(일)서울 난지 한강공원 젊음의 광장오는 9월, 좋은 음악과 선한 마음으로 채워진우리금융그룹의 첫 번째 사회공헌 콘서트에우리 가족 여러분 모두를 초대합니다💙#우리를위해_우리가바꾼다 #우리가모인다 #우리모모콘 #선한마음 #좋은음악 #사회공헌콘서트 #우리마음속첫번째금융 #우리금융그룹 #우리은행 #우리금융 #우리카드","['#우리모모콘두구두구두구두구~2023', '#우리를위해_우리가바꾼다', '#우리가모인다', '#우리모모콘', '#선한마음', '#좋은음악', '#사회공헌콘서트', '#우리마음속첫번째금융', '#우리금융그룹', '#우리은행', '#우리금융', '#우리카드']"
16,[2023 박신자컵 예매 안내]출처_WKBL official-#박신자컵 #한엄지 #BNK썸 #여자프로농구 #WKBL #농구 #여자농구 #스포츠 #홈 #부산 #BNK #부산은행 #경남은행 #캐피탈 #BASKETBALL #시즌 #비시즌 #시즌비시즌 #우리은행 #우리 #청주 #청주체육관 #예매 #티켓,"['#박신자컵', '#한엄지', '#BNK썸', '#여자프로농구', '#WKBL', '#농구', '#여자농구', '#스포츠', '#홈', '#부산', '#BNK', '#부산은행', '#경남은행', '#캐피탈', '#BASKETBALL', '#시즌', '#비시즌', '#시즌비시즌', '#우리은행', '#우리', '#청주', '#청주체육관', '#예매', '#티켓']"
17,"[투자관리 MBTI 이벤트]투자관리가 새로 리뉴얼했어요!나의 투자 MBTI는? 지금 바로 확인하고 커피쿠폰 신청하세요!★ 기간 : 2023년 8월 2일(수) ~ 9월 3일(일)★ 대상 : 투자관리 사전 설문 완료 및 이벤트 기간 中 응모 완료 고객STEP1. 투자관리 페이지 진입 후 사전 설문 진행 STEP2. 사전 설문 완료 후, 이벤트 페이지 內 '응모하기' 버튼 클릭★ 경품 안내 : 스타벅스 아이스 아메리카노(Tall) 1매 (15,000명 추첨)★ 경품 지급일 : 2023년 9월 20일(수)  ※ 우리은행에 등록된 고객님의 휴대폰 번호 SMS로 모바일 커피 쿠폰 전송★ 구경하러 가기 : https://bit.ly/3OKsmOs[이벤트 유의사항]※ 본 이벤트는 우리WON뱅킹을 통해서만 가입 및 응모 가능합니다.※ 마케팅 미동의 및 SMS 수취 거절 시 경품 추첨 이벤트 대상에서 제외됩니다.※ 본 이벤트는 중복 당첨 불가합니다.※ 기타 유의사항 및 상세 이벤트 내용은 우리WON뱅킹 이벤트 페이지 또는 우리은행 고객센터(1588-5000, 안내 시간 평일 09~18시, 주말 및 공휴일 제외)로 문의 바랍니다.준법감시인 심의필 2023-6788(2023.08.16~2023.09.30)#우리은행 #이벤트 #MBTI","['#우리은행', '#이벤트', '#MBTI']"
18,여러분~ 오늘이 최이샘 선수 생일이에요!💙💙💙다함께 많이 많이 축하해주세요!🎁🎀🥳#HBD #우리은행 #우리은행우리WON #최이샘 #생일축하 #HAPPYBIRTHDAY #UNICITY #스케쳐스,"['#HBD', '#우리은행', '#우리은행우리WON', '#최이샘', '#생일축하', '#HAPPYBIRTHDAY', '#UNICITY', '#스케쳐스']"
19,"전남자립지원전담기관에서는 자립준비청년들의 자립을 응원합니다 😀유스타트 주택청약저출 지원사업 안내드립니다. LH-우리은행에서는 자립준비청년의 주거안정 지원을 위한 주택청약종합저축 납입금을 지원하고자 합니다.✅️ 신청대상 : 보호종료아동(자립준비청년_예정/재원/종료 가능) 1000명✅️ 지원대상 : 보호종료아동(자립준비청년_예정/재원/종료 가능) 만 18세~34세(2005년생일 경우 생일이 가입일 이후일 경우 가능) ✅️ 지원내용 : 주택청약종합저축 납입금 지원(2만원씩 24개월간)✅️ 집중신청기간 : 23.07.14. ~ 23.09.27.✅️ 선정발표 : 홈페이지 또는 문자메시지 발표(대상자 선정 이후 대한적십자사 홈페이지를 통해 청약개설 링크 제공)✅️ 증빙서류 : 주민등록등본(최근 3개월 이내 발급본) / 보호종료아동확인서, 재원확인서 또는 입소확인서(발급일과 무관)✅️ 신청방법 : 대한적십자사 홈페이지 /홈페이지 신청 불가시 이메일(program@redcross.or.kr) 신청자세한 내용은 포스터를 참고해주시고 많은 관심 부탁드립니다!#전남자립지원전담기관 #전담기관 #자립지원 #자립준비청년 #자립 #전남 #대한적십자사 #LH #우리은행 #유스타트 #주택청약저축 #지원 #모집 #신청","['#전남자립지원전담기관', '#전담기관', '#자립지원', '#자립준비청년', '#자립', '#전남', '#대한적십자사', '#LH', '#우리은행', '#유스타트', '#주택청약저축', '#지원', '#모집', '#신청']"
20,출처 한국경제재미보실 분들 연락주세요😁널리 고객을 이롭게 하라#리얼티코리아 중개법인 김홍식팀장02.511.6193kakao  skyhongs131DM문의 환영---- 공식 부동산 투자자문 협력사 ----#국민은행 #우리은행 #농협은행 ...#서울 #빌딩매매 #사옥매매 #토지매매#투자자문 #신축 #리모델링 #건물주,"['#리얼티코리아', '#국민은행', '#우리은행', '#농협은행', '#서울', '#빌딩매매', '#사옥매매', '#토지매매', '#투자자문', '#신축', '#리모델링', '#건물주']"
21,"[자립준비청년]을 위한! 유스타트 주택총약종합저축 안내❤️LH, 우리은행, 대한적십자가 함께하는 유스타트 주택청약종합저축사업을 신청할 보호종료아동을 모집합니다!😊대상: 퇴소예정, 보호종료된 아동 1,000명(만18-34세)-1순위: LH임대주택에 입주중인 자-2순위: 1순위에 해당하지 않은 자😊사업내용-자립준비청년의 주택청약종합저축 통장 개설 및 지원금 송금!(월 2만원, 24개월)😊신청기간: 23.07.14. ~ 23.09.27.😊증빙서류-보호종료확인서, 주민등록등본😊신청 및 지원절차온라인 신청-> 심사 및 선정-> 지원(결과 통보)->청약통장 개설😊문의-가정위탁지원센터 자체 사업이 아니기 때문에 대한적십자로 문의해주셔야 합니다!📞적십자사 콜센터: 1577-8179...🌸인천가정위탁지원센터에서는 위탁부모님을 모집하고 있습니다🌸💮위탁부모 문의: 032-866-1226",[]
22,#y교육박람회2023#양천구#서울특별시#서울특별시교육청#우리은행#ebs#양천구청#해누리타운#양천문화회관대극장#양천공원#양천구민체육센터,"['#y교육박람회2023', '#양천구', '#서울특별시', '#서울특별시교육청', '#우리은행', '#ebs', '#양천구청', '#해누리타운', '#양천문화회관대극장', '#양천공원', '#양천구민체육센터']"
23,2023년 08월 16일 수요일----------수원 권선동 이마트(E-MART)수원 이마트(이마트 수원점)19시 39분 정도에 간판 & 출입문 확인함. (02)19시 39분 정도에 입장함. (02)19시 40분 정도에 거울셀카 (03)신세계 상품권 교환처 근처 1층 남자화장실 벽면 전신거울우탱클랜 스냅백(Wu-Tang Clan Snapback _ 절연테이프)우탱클랜 마스크(Wu-Tang Clan Filter Mask)민소매(Ma Chere Sleeveless)팬티 & 밴딩 반바지 & 양말나이키 신발(Nike Shoes)레프트필드 슬링백(LEFTFIELD Slingbag)레프트필드 백팩(LEFTFIELD Backpack)19시 41분 정도에 나옴. (04)19시 41분 정도에 간판 확인함. (04)----------CU권선금강점(씨유권선금강점)수원 권선동 우리은행(우리은행 권선지점) 아래수원 권선동 권선2공원(권선공원)19시 45분 정도에 입장함.19시 47분 정도에 우탱클랜(Wu-Tang Clan) (01)스냅백(Snapback) & 필터 마스크(Filter Mask)20시 00분 정도에 나옴.----------BGM : Wu-Tang Clan - Triumph (Instrumental)----------[ 다이소 남사허브센터(재입사) ] < 2023년 08월 15일 화요일 651 >https://blog.naver.com/jinhwan1016/223184063347​[ 광복절 ] < 제 78주년 광복절 >https://blog.naver.com/jinhwan1016/223184075611[ 다이소 남사허브센터(재입사) ] < 2023년 08월 16일 수요일 652 >https://blog.naver.com/jinhwan1016/223184588913----------#힙합 #HipHop #힙합블로거 #HipHopBlogger #우탱클랜 #WuTangClan #수원 #Suwon #수원특례시 #수원권선동 #권선동 #수원이마트 #이마트수원점 #수원권선공원 #권선공원 #수요일 #Wednesday #수원버스터미널 #SuwonBusterminal #우리은행 #Wooribank #나이키 #Nike #WuTangClanTriumph #WuTangTriumph,"['#힙합', '#HipHop', '#힙합블로거', '#HipHopBlogger', '#우탱클랜', '#WuTangClan', '#수원', '#Suwon', '#수원특례시', '#수원권선동', '#권선동', '#수원이마트', '#이마트수원점', '#수원권선공원', '#권선공원', '#수요일', '#Wednesday', '#수원버스터미널', '#SuwonBusterminal', '#우리은행', '#Wooribank', '#나이키', '#Nike', '#WuTangClanTriumph', '#WuTangTriumph']"
24,"(서울=연합인포맥스) 올 상반기 국내 시중은행 직원들의 평균 보수가 최고 8천만원에 육박한 것으로 나타났다.하반기에도 비슷한 수준이 유지된다면 평균연봉이 1억5천만원을 돌파하는 은행이 처음으로 나오게 된다.고금리 덕에 사상 최대 이익을 낸 은행들이 직원들에게 성과급을 두둑이 챙겨준 덕에 은행원 평균 연봉도 1억원을 훌쩍 넘어설 전망이다.또 희망퇴직자가 최대 11억원이 넘는 퇴직금을 수령하면서 은행의 최상위 연봉자로 이름을 올리는 기현상이 올해에도 벌어졌다.금융당국이 은행권 보수체계 점검 대상에 일반 직원 성과급과 퇴직금도 포함하겠다고 밝힌 가운데 제도 개선안 마련에 나설 것으로 보인다.◇ 하나·국민銀 등 상반기 급여 평균 7천만원대…연봉환산시 1.5억 넘어SC제일은행과 씨티은행과 국민은행도 남성 행원의 평균 급여액이 7천만원대로 하반기에도 같은 수준의 보수를 받는다고 가정할 때 올해 평균연봉은 1억5천만원을 넘어서게 된다.은행들의 평균 급여가 높아진 건 성과급 영향이 컸다.코로나19 확산 이후 은행 대출이 늘어난 데다, 한국은행의 기준금리가 오른 탓에 시장금리도 상승하며 이자수익이 불어나자 은행들은 일제히 사상 최대 실적을 내며 성과급 잔치를 벌였다.4대 은행들은 지난해 성과로 기본급의 300~400%에 달하는 성과급을 챙겨줬다. 그간 4대 은행의 성과급은 기본급의 150~200% 수준이었다.일부 은행들은 성과급 비율을 내리되 특별격려금을 추가로 지급하는 방식으로 실제 받는 금액을 늘리기도 했다.은행 성과급은 직원별·소속별 KPI 등에 따라 개인별 기본급의 일부를 성과로 차등해 지급받는 고정성과급과 사전에 설정된 은행 경영목표 달성 시 수익을 일부를 임직원에게 배분해주는 특별성과급으로 나뉜다.금융회사지배구조법상 금융회사 성과급 규율 대상은 경영진과 금융투자업무를 담당하는 일부 직원으로 한정돼 있다. 일반 직원의 성과급은 노사 간 합의에 따라 은행장 전결로 지급 가능하다.◇명퇴자가 '연봉킹' 싹쓸이…최대 11억 퇴직금 받고 떠나올 상반기에도 희망퇴직자가 은행장을 제치고 최고 연봉자에 오르는 사례가 속출했다. 4대 은행 '연봉킹'은 모두 행장이 아닌 퇴직자들이 차지했다.하나은행은 연봉 '톱5'가 모두 희망퇴직자였다. 이승열 하나은행장과 고위급 임원들은 이들에 밀려 공시 대상에 이름조차 올리지 못했다.이들 퇴직자가 올 상반기 받은 급여는 2억~3억원대에 불과했으나, 급여와 맞먹는 수준의 성과급을 받았고, 퇴직금으로 10억원 이상을 챙겨 은행을 떠났다.한 퇴직자는 퇴직금으로만 11억원 넘게 받았다.국민은행도 보수총액 상위 5명이 모두 퇴직자였다.이들은 8억원 안팎의 퇴직금을 포함해 8억~9억원대 보수를 지급받았다. 이재근 행장(5억8천800만원)의 보수를 훨씬 뛰어넘는 수준이다.은행권은 비대면 금융 확대에 따라 인력구조를 효율화하기 위해 희망퇴직을 통해 '몸집 줄이기'에 갈수록 속도를 내고 있다.주요 은행들은 매년 희망퇴직 보상을 더 늘려 '후한 조건'을 제시하면서 더 많은 인원이 자발적으로 희망퇴직을 하도록 유도했다.금융당국에 따르면 5대 은행의 1인당 평균 퇴직금(기본+희망퇴직금)은 2021년 평균 5억1천만원에서 지난해엔 5억4천만원으로 늘었다.올 상반기 퇴직자들의 퇴직금 수준을 고려하면 올해 평균 퇴직금액은 더 늘어날 것으로 추정된다.금융당국은 황제 성과급 지급의 명분이 된 '최대 실적'이 임직원의 노력보다는 코로나 및 저금리 지속 등으로 대출규모가 급증한 상황과 금리상승이라는 외부적 요인이 상당한 영향을 미쳤다고 보고 있다.희망퇴직금 역시 큰 규모의 비용이 소용되는 의사결정인 만큼 주주와 국민들의 정서에도 부합할 수 있도록 조정해야 한다는 입장이다.이에 금융위원회는 올 초 은행권 경영 영업 관행 제도개선 방안' 태스크포스(TF)를 통해 은행 성과보수 체계 개선안을 논의했으며, 내년부터 임원과 직원의 성과급, 희망퇴직금, 배당현황이 낱낱이 공개하도록 했다.원본기사 = 이현정 기자 / 뉴스요약 = 박서연 앰배서더#연합인포맥스 #yonhapinfomax #신한은행 #kb국민은행 #하나은행 #농협은행 #우리은행 #은행 #성과급 #연봉 #퇴직금 #금융위원회 #은행원 #경제 #경제뉴스 #news","['#연합인포맥스', '#yonhapinfomax', '#신한은행', '#kb국민은행', '#하나은행', '#농협은행', '#우리은행', '#은행', '#성과급', '#연봉', '#퇴직금', '#금융위원회', '#은행원', '#경제', '#경제뉴스', '#news']"
25,"#우리은행 이벤트#리그램 - @wooribank_kr by @get_regrammer*본 이벤트는 종료되었습니다.[우리 밸런스게임 #EVENT]다음주면 기념일인데..가고 싶어하던 해외여행을 갈까? 아니면 갖고 싶어 하던 명품을 사줄까?여러분의 의견을 댓글로 남겨주세요!A, B 말고도 참신한 의견도 좋아요! 🤗🎁이벤트 참여 방법🎁1. 우리은행 인스타그램 (@wooribank_kr) 팔로우하기!2. ‘해당 선물을 고른 이유’를 댓글로 남겨주세요!댓글을 남겨주신 분들 중 추첨을 통해 기프티콘을 보내드려요!📌 경품 - BHC 순살뿌링클+콜라1.25L (10명)- 배달의민족 상품권 1만 원권 (10명)📌 기간 : ~ 8/9 (수)📌 당첨자 발표 : 8/11 (금) 댓글 발표✋잠깐!은행원은 이번 주제에 대해 어떻게 생각할까요?우리은행 유튜브 <은근남녀+ EP5 연인과의 기념일 편>에서 확인 가능!은근남녀+ 하이라이트 클릭 ✨","['#우리은행', '#리그램', '#EVENT]다음주면']"
26,외국인  #외국인모델 #해외모델 #광고모델  #외국남자모델 #패션모델 #외국인배우 #외국인남자배우 #배우 #모델 #미국남자 # #서울 #영화 #bts #광고 #광고모델 #사진모델 #촬영 #외국인캐스팅 #룩북 #모델문의 #model #americanboy #internationalmodel #malemodel #bts #캐스팅디렉터 #onset #우리은행 #우리카드 #정석 #potid,"['#외국인모델', '#해외모델', '#광고모델', '#외국남자모델', '#패션모델', '#외국인배우', '#외국인남자배우', '#배우', '#모델', '#미국남자', '#서울', '#영화', '#bts', '#광고', '#광고모델', '#사진모델', '#촬영', '#외국인캐스팅', '#룩북', '#모델문의', '#model', '#americanboy', '#internationalmodel', '#malemodel', '#bts', '#캐스팅디렉터', '#onset', '#우리은행', '#우리카드', '#정석', '#potid']"
27,"[2023 LCK Summer Playoffs] 팬페스타 스폰서 부스 안내🎆 최고의 FAN FESTA를 위해 LCK 스폰서들이 대전으로 출동합니다! 🎇우리은행, 레전더리스, 카스, OP.GG, JW중외제약, 로지텍까지‼️팬페스타를 알차게 즐기려면 LCK 스폰서들이 준비한 이벤트 & 상품 라인업 확인은 필수겠죠?팬페스타 행사장 내 스폰서 부스 위치와 이벤트 내용을 꼭 확인하고,다가오는 18일(금)~20일(일) 3일간 대전에서 LCK 스폰서들과 함께 최고의 팬페스타를 즐겨보세요! 💖...The LCK’s official sponsors are heading to Daejeon to make this FAN FESTA awesome! 🎆Don’t miss the various booths with prizes and events including photo booths, product experiences, and more from Woori Bank, LCK LEGENDARIES, Cass, OP.GG, JW Pharmaceuticals, and Logitech!If you’re heading to Daejeon for Finals weekend, or just in the city to get a feel for the atmosphere, don’t miss the LCK FAN FESTA! 💖#LCK #WeMakeLegends #LCKNotice #LCKFANFESTA #2023LCK서머 #LCK서머결승 #LCK팬페스타 #LCK대전 #LCK전야제 #우리은행 #LCKLegendaries #Cass #OPGG #JW중외제약 #logitechG","['#LCK', '#WeMakeLegends', '#LCKNotice', '#LCKFANFESTA', '#2023LCK서머', '#LCK서머결승', '#LCK팬페스타', '#LCK대전', '#LCK전야제', '#우리은행', '#LCKLegendaries', '#Cass', '#OPGG', '#JW중외제약', '#logitechG']"
28,"[앗! 우리은행에 깜짝 손님이 나타났다!]우 투더 리 투더 은행에 흥을 불어넣어 줄깜짝 손님이 등장했어요 ✨👥👤👥👤누구야..?!👤👤👥👥👥(웅성웅성)👥👥👤과연 우리은행과 함께 할 새로운 모델은 누구일까요?내가 원하는 금융생활의 답, 우리WONTO BE CONTINUED…😎",[]
29,#청년드림인턴공고[📢청년드림 PICK 오늘의 인턴공고📢]⠀8월 16일 오늘의 인턴공고@intern_dreamer 팔로우하고나에게 딱 맞는 인턴 지원하자!⠀더 자세한 공고내용이 궁금하다면???https://yd-donga.com/,['#청년드림인턴공고[📢청년드림']
30,🔥,[]
